2012 Staffing Retention Rates,,,,,,,,,,
District Name,District Code,Superintendent Total,Superintendent # Retained,Superintendent % Retained,Principal Total,Principal # Retained,Principal % Retained,Teacher Total,Teacher # Retained,Teacher % Retained
Sudbury,02880000,1,0,0.0,       5,       5,100.0,     225,     204,90.7
Sunderland,02890000,1,1,100.0,       1,       1,100.0,      17,      17,100.0
Sutton,02900000,1,1,100.0,       4,       4,100.0,     121,      95,78.5
Swampscott,02910000,1,1,100.0,       5,       5,100.0,     182,     164,90.1
Swansea,02920000,1,1,100.0,       6,       6,100.0,     154,     147,95.5
Tantasqua,07700000,1,1,100.0,       3,       2,66.7,     149,     138,92.6
Taunton,02930000,1,1,100.0,      14,      11,78.6,     493,     449,91.1
Tewksbury,02950000,1,1,100.0,       8,       5,62.5,     252,     229,90.9
Tisbury,02960000,1,1,100.0,       1,       0,0.0,      42,      38,90.5
Topsfield,02980000,1,1,100.0,       2,       2,100.0,      58,      53,91.4
Tri County Regional Vocational Technical,08780000,1,0,0.0,       1,       1,100.0,      88,      82,93.2
Triton,07730000,1,1,100.0,       5,       5,100.0,     222,     191,86.0
Truro,03000000,1,1,100.0,       1,       1,100.0,      16,      16,100.0
Tyngsborough,03010000,1,1,100.0,       2,       2,100.0,     146,     124,84.9
Up-Island Regional,07740000,1,1,100.0,       2,       1,50.0,      48,      46,95.8
Upper Cape Cod Regional Vocational Technical,08790000,1,1,100.0,       1,       1,100.0,      64,      59,92.2
Uxbridge,03040000,1,1,100.0,       3,       1,33.3,     135,     131,97.0
Wachusett,07750000,1,1,100.0,      13,      12,92.3,     472,     431,91.3
Wakefield,03050000,1,1,100.0,       6,       5,83.3,     254,     233,91.7
Wales,03060000,1,1,100.0,       1,       1,100.0,      14,      12,85.7
Walpole,03070000,1,1,100.0,       8,       8,100.0,     275,     262,95.3
Waltham,03080000,1,0,0.0,       9,       8,88.9,     448,     393,87.7
Ware,03090000,1,1,100.0,       3,       2,66.7,      93,      77,82.8
Wareham,03100000,1,1,100.0,       6,       6,100.0,     248,     217,87.5
Watertown,03140000,1,0,0.0,       6,       4,66.7,     235,     206,87.7
Wayland,03150000,1,0,0.0,       4,       4,100.0,     215,     197,91.6
Webster,03160000,1,1,100.0,       3,       2,66.7,     131,     108,82.4
Wellesley,03170000,1,1,100.0,       9,       6,66.7,     379,     341,90.0
Wellfleet,03180000,1,1,100.0,       1,       1,100.0,      20,      17,85.0
West Boylston,03220000,1,0,0.0,       2,       1,50.0,      73,      66,90.4
West Bridgewater,03230000,1,1,100.0,       3,       2,66.7,      90,      82,91.1
West Springfield,03320000,1,1,100.0,       8,       7,87.5,     315,     286,90.8
Westborough,03210000,1,1,100.0,       6,       5,83.3,     266,     239,89.8
Westfield,03250000,1,0,0.0,      11,      10,90.9,     472,     440,93.2
Westford,03260000,1,1,100.0,      10,       8,80.0,     374,     347,92.8
Westhampton,03270000,1,1,100.0,       1,       1,100.0,      14,      12,85.7
Weston,03300000,1,1,100.0,       5,       5,100.0,     211,     189,89.6
Westport,03310000,1,1,100.0,       3,       3,100.0,     114,     104,91.2
Westwood,03350000,1,1,100.0,       8,       7,87.5,     229,     197,86.0
Weymouth,03360000,1,0,0.0,      12,      12,100.0,     421,     373,88.6
Whately,03370000,1,1,100.0,       1,       1,100.0,      15,      11,73.3
Whitman-Hanson,07800000,1,1,100.0,       7,       6,85.7,     265,     238,89.8
Whittier Regional Vocational Technical,08850000,1,1,100.0,       1,       1,100.0,     114,     105,92.1
Williamsburg,03400000,1,1,100.0,       1,       0,0.0,      18,      18,100.0
Williamstown,03410000,1,1,100.0,       1,       0,0.0,      33,      32,97.0
Wilmington,03420000,1,1,100.0,       6,       5,83.3,     284,     262,92.3
Winchendon,03430000,1,1,100.0,       4,       2,50.0,     115,     102,88.7
Winchester,03440000,1,1,100.0,       7,       4,57.1,     325,     295,90.8
Winthrop,03460000,1,0,0.0,       4,       3,75.0,     149,     120,80.5
Woburn,03470000,1,1,100.0,      11,       9,81.8,     368,     339,92.1
Worcester,03480000,1,1,100.0,      49,      44,89.8,"   1,662","   1,423",85.6
Wrentham,03500000,1,1,100.0,       2,       2,100.0,      77,      72,93.5
State Total,00000000,389,316,81.2,"   1,827","   1,500",82.1,"  71,678","  63,374",88.4
State Total,00000000,339,276,81.4,"   1,832","   1,581",86.3,"  71,774","  64,785",90.3
